country,year,co2,mtoe,renewables,nuclear,renew_ratio,emission_ratio
Canada,1965,259.8555446779793,115.91084875272159,0.0,0.02896320767524992,0.0,2.2418569743401857
Canada,1966,271.06786520961265,122.9916570814037,0.0,0.03891931031361708,0.0,2.2039532732712326
Canada,1967,284.90543990878007,129.02654073956748,0.0,0.03462008417432217,0.0,2.2081149992530995
Canada,1968,307.2769929777227,137.6954574162908,0.0,0.207720505045933,0.0,2.2315695720356326
Canada,1969,319.2266203463924,145.30302256968017,0.0,0.1196995067203688,0.0,2.196971643816336
Canada,1970,343.75842133487265,155.5879920112333,0.0,0.23464723718151692,0.0,2.2094148583783615
Canada,1971,350.7333056453321,159.7940372121907,0.0,0.905,0.0,2.1949085946154105
Canada,1972,367.0456312669943,170.6982402312028,0.0,1.5170000000000001,0.0,2.1502601946560675
Canada,1973,386.1661984912247,181.2411632989395,0.0,3.236,0.0,2.1306760090381975
Canada,1974,392.53209266858005,187.55671660934362,0.0,3.146,0.0,2.092871424520475
Canada,1975,389.3227755805883,185.46917629215628,0.0,2.67,0.0,2.0991238725690793
Canada,1976,408.326889471598,196.1112107991029,0.15997646739376323,3.598,0.0008157436117083778,2.082119057894603
