ISO3,NAME,AREA,POP2005,LON,LAT,country,year,co2,energy_consumption,renewable_generation,solar_generation,wind_generation,hydro_generation,geo_bio_other_generation,renew_energy_ratio,emission_power_ratio
ATG,Antigua and Barbuda,44,83039,-61.783,17.078,,,,,,,,,,,
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1965.0,5.568752776099998,9.339093426960925,0.0,0.0,0.0,0.3933266,0.0,0.0,0.5962840847082252
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1966.0,6.867505978600003,11.25024963217732,0.0,0.0,0.0,0.3623908,0.0,0.0,0.6104314306909204
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1967.0,6.3693069022,10.633018477118567,0.0,0.0,0.0,0.4065848,0.0,0.0,0.5990121164471082
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1968.0,6.771137229999999,11.405035091239135,0.0,0.0,0.0,0.5568444,0.0,0.0,0.5936971851319686
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1969.0,7.592118351000003,12.645886586414447,0.0,0.0,0.0,0.3623908,0.0,0.0,0.600362679130482
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1970.0,8.2644246325,13.83900478647177,0.0,0.0,0.0,0.5833608,0.0,0.0,0.5971834506899539
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1971.0,8.9308441677,14.988624696665712,0.0,0.0,0.0,0.3270356,0.0,0.0,0.595841469677115
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1972.0,9.986480526200001,16.83513743192892,0.0,0.0,0.0,0.4993922,0.0,0.0,0.5931926939461747
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1973.0,11.612214034400004,20.057550386930355,0.0,0.0,0.0,0.7557174,0.0,0.0,0.5789447769238365
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1974.0,12.9736952606,22.228323617082257,0.0,0.0,0.0,0.4993922,0.0,0.0,0.5836560365096465
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1975.0,15.475229450900004,26.581753482373177,0.0,0.0,0.0,0.3270356,0.0,0.0,0.5821748915534071
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1976.0,17.88375812160001,31.00946440240757,0.0,0.0,0.0,0.3844878,0.0,0.0,0.5767193489550086
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1977.0,19.344210753200024,34.097769207987014,0.0,0.0,0.0,0.2695834,0.0,0.0,0.5673160210336828
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1978.0,24.534641815599993,42.86378029043662,0.0,0.0,0.0,0.2563252,0.0,0.0,0.5723863282556517
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1979.0,32.111406676200026,56.16235182955959,0.0,0.0,0.0,0.2916804,0.0,0.0,0.571760363128152
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1980.0,38.51578476970002,66.98651556319864,0.0,0.0,0.0,0.2563252,0.0,0.0,0.5749781795018459
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1981.0,46.31018065869999,81.36314395719883,0.0,0.0,0.0,0.3623908,0.0,0.0,0.5691788493701954
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1982.0,54.2584417261,93.80805969236651,0.0,0.0,0.0,0.4772952,0.0,0.0,0.5783985075912961
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1983.0,59.032390566900006,102.48563275054936,0.0,0.0,0.0,0.2342282,0.0,0.0,0.5760064994728109
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1984.0,56.95771913740001,98.38805813509127,0.0,0.0,0.0,0.4551982,0.0,0.0,0.5789088657405401
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1985.0,57.6124513815,99.15563176650427,0.0,0.0,0.0,0.646,0.0,0.0,0.5810305512163763
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1986.0,60.9855613778,104.95274937020108,0.0,0.0,0.0,0.25,0.0,0.0,0.5810763581112574
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1987.0,62.67455686900002,107.82675630678875,0.0,0.0,0.0,0.499,0.0,0.0,0.58125236273155
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1988.0,66.88505872509998,115.52829073579623,0.0,0.0,0.0,0.183,0.0,0.0,0.5789496087850953
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1989.0,65.1347226026,112.36257979313433,0.0,0.0,0.0,0.226,0.0,0.0,0.5796834028064912
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1990.0,66.10931914707658,119.14798930020669,0.0,0.0,0.0,0.135,0.0,0.0,0.5548504807790482
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1991.0,65.79267209622975,118.03945403850699,0.0,0.0,0.0,0.293,0.0,0.0,0.5573786547230791
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1992.0,67.01921549720223,121.12754694503532,0.0,0.0,0.0,0.199,0.0,0.0,0.5532945823431386
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1993.0,62.52537382195502,112.69754959195066,0.0,0.0,0.0,0.353,0.0,0.0,0.5548068618026176
DZA,Algeria,238174,32854159,2.632,28.163,Algeria,1994.0,63.46065029270518,114.20594900514402,0.0,0.0,0.0,0.166,0.0,0.0,0.5556685167936988
